,MSE,R2,MAE,NEW_MSE,NEW_R2,NEW_MAE
0,0.6868979525213812,0.4222912518792816,0.6065394738532363,0.7220053927445282,0.3927644855429008,0.6118526782454244
1,0.6972252448057392,0.41360558456119845,0.609068993070373,0.7018518814789567,0.40971439741952365,0.6052425574518071
2,0.6996933845487686,0.4115297799734883,0.6115773006892238,0.707314663894982,0.40511997814773293,0.6086767608066329
3,0.7020215450953716,0.4095717035083235,0.6098668596405088,0.7081605224874234,0.4044085771212299,0.6028228266313261
4,0.6975216213091268,0.41335632002617406,0.608414349931488,0.7176344561713904,0.39644061863736346,0.6120298092573461
5,0.6847269554694971,0.42411714753731045,0.6083852402495421,0.7007357763487979,0.41065308663114297,0.6078623393124986
6,0.6935189315544944,0.41672274276593657,0.6058622092662368,0.7069381164692047,0.40543666964631053,0.6097877548963931
7,0.6847282722150662,0.42411604010143666,0.6036228461926297,0.702979747024862,0.4087658172262334,0.6029831477842239
8,0.6927333031764746,0.4173834877646484,0.6133101939035757,0.7027277925620544,0.4089777210421608,0.6080674466689651
9,0.6937017247710681,0.4165690063340196,0.6057786904774278,0.7075559755597172,0.4049170253521549,0.6125794184627312
10,0.6822987556736005,0.4261593610264106,0.6040456403895075,0.7108899127674511,0.40211305034608125,0.6083990973048877
11,0.6874129411165879,0.4218581258005951,0.6058314264844376,0.6906696378872131,0.4191191131023325,0.6041259397255669
12,0.6967656259091528,0.4139921425009694,0.6123829809587596,0.6973555513612576,0.4134959915178881,0.6056081833983821
13,0.686425601130458,0.4226885183578344,0.6074212749456769,0.7083327864496008,0.40426369621487335,0.6112712674085149
14,0.6869843961933509,0.422218549281562,0.6023179540475257,0.7096140362839333,0.40318611367862456,0.6071060993775416
15,0.6930859248993296,0.41708691874253534,0.6114430843639539,0.6881683591585263,0.4212227889070812,0.6005981178123541
16,0.6956625251892153,0.4149198944816339,0.6086236703216218,0.70924025527108,0.4035004785128974,0.6108355208131592
17,0.6818079740791579,0.426572128045857,0.6055945992153566,0.7080864032156289,0.4044709144037374,0.6063936222288172
18,0.6830424808497063,0.4255338583023789,0.6053491848398038,0.6939211126118664,0.4163844923543297,0.6036333017588883
19,0.6821487749028088,0.4262855008744305,0.6036643966668254,0.7167980194348983,0.39714409550484764,0.6105132691968402
20,0.6875684496718184,0.42172733686399333,0.6087438334861913,0.7115378028120567,0.4015681488141797,0.6090988894740221
21,0.696295337591989,0.41438767385168485,0.607176371097678,0.7019583220172151,0.4096248766546403,0.6041310787942767
22,0.684187855110921,0.42457055257676535,0.6060978023962635,0.6954789074027012,0.4150743244099666,0.6047944948871075
23,0.6891581775142187,0.4203903119415655,0.6091482383874098,0.7087627510476484,0.4039020787304093,0.610825364504785
24,0.690725128108513,0.4190724435990061,0.6070051952357406,0.7117818254083462,0.40136291601635565,0.6073641053698349
25,0.6917594351493687,0.41820254986362393,0.608424575744952,0.7120392244392103,0.40114643310016385,0.6089101905326847
26,0.6919500704975776,0.4180422178842418,0.605674479479632,0.7043863566246441,0.40758280209567155,0.6083749669415357
27,0.690026878800933,0.4196596992923409,0.6069160683896956,0.7033217558145246,0.4084781741069069,0.6061319444489424
28,0.696242566849055,0.4144320561645538,0.6133597891508837,0.7095055162946182,0.4032773833453096,0.6083699126433278
29,0.6947396170763618,0.41569609724734313,0.6093284103406804,0.707342822505142,0.40509629562638505,0.6125000140982115
30,0.6884900323843132,0.4209522488131835,0.6042065100549417,0.7157816573721529,0.39799889679338074,0.6169670919497868
31,0.686789364378033,0.4223825788662441,0.6099960062093981,0.701706187983972,0.40983693149651135,0.6093031865538886
32,0.6940111876466233,0.416308735634754,0.6070574862087142,0.7191454842517142,0.3951697833736174,0.6164505062158523
33,0.6901013716218165,0.4195970478400566,0.608271561451159,0.715387203803467,0.39833064807684404,0.6164551654155663
34,0.6955174098052344,0.4150419423440638,0.6103464872618515,0.7148312647109462,0.39879821516740344,0.6166415864040761
35,0.6985413573845182,0.4124986810575828,0.610071425882518,0.7167485854508457,0.3971856714695696,0.6179436852876052
36,0.6945089573185729,0.41589009136164345,0.6070868284412766,0.7103005536946088,0.40260872498147005,0.6135047888941559
37,0.6860447023377937,0.423008869530615,0.6047998777646443,0.7175333249123717,0.3965256740853076,0.6144102762236526
38,0.6827910823159591,0.42574529455965315,0.60225121525088,0.7282724587734829,0.3874936314710733,0.6205211832361996
39,0.6928828909983351,0.4172576784024514,0.6119106609823943,0.7210601054199185,0.3935595101239322,0.6201999315545983
40,0.6825671853546861,0.4259336008906449,0.6031142406458329,0.7192524405214318,0.39507982885787696,0.6196371431341858
41,0.6938640873875365,0.41643245285681485,0.6087036608691534,0.7242558334804651,0.3908717745579492,0.6175597636051132
42,0.6912021733510278,0.4186712294028674,0.611008705091077,0.7294702132229609,0.3864862719047446,0.6236224619389715
43,0.6856583262527598,0.4233338273261207,0.6044585875039481,0.7237740176548159,0.39127700100598095,0.61988309731735
44,0.6923601121485945,0.41769735639787864,0.6086130208919706,0.7044202706645628,0.4075542790268909,0.6088980354286754
45,0.6986907518880912,0.41237303428382477,0.6088597845961118,0.7179605938403331,0.3961663237675822,0.6139269767290304
46,0.683690818851779,0.42498858002026785,0.6100696573292901,0.7123955793868159,0.40084672428619506,0.6160380357229509
47,0.6886852493689084,0.4207880634937071,0.6080040285735121,0.7146545396245779,0.39894684805826086,0.6163940955401849
48,0.6974603255436037,0.41340787222520947,0.6093418307705967,0.7213155313000311,0.39334468670671885,0.6129090666065828
49,0.6840552706360391,0.4246820614416893,0.6061214368059133,0.7157077562154294,0.39806105063235897,0.6139338076532302
50,0.697087210420695,0.4137216770193122,0.6081718475981309,0.7208901735163631,0.3937024296753858,0.6161148212106494
51,0.6935273482310058,0.41671566400317006,0.607462101515272,0.7230349470712985,0.3918985890308243,0.6186451699522597
52,0.6931414770726299,0.41704019713509,0.6076275577917037,0.7147598829874051,0.3988582500619524,0.6177565102640108
53,0.6864974679802798,0.4226280754526117,0.6069200651549681,0.7175617347116585,0.3965017803038221,0.6177616862909915
54,0.6973938376362924,0.4134637912238861,0.6125959344731652,0.725726921002194,0.3896345309070772,0.6228699203073665
55,0.6904693352874534,0.4192875756282838,0.6065624581608166,0.7181902222267245,0.39597319707802336,0.6142034854600162
56,0.7022660894216767,0.4093660319146156,0.611804599460807,0.7170812176405742,0.39690591444713663,0.617409389760017
57,0.6933830934771582,0.4168369880411146,0.6073817532990357,0.7108728433998288,0.4021274063693655,0.613479320767249
58,0.688188634716891,0.4212057363486956,0.6044450830975261,0.7324842253115552,0.38395136676471464,0.620971118128325
59,0.6981997965085927,0.4127859474634785,0.6114809971409924,0.7194309994173782,0.39492965365956056,0.6143869715796827
60,0.6920079176152281,0.41799356613648575,0.6090336042705566,0.703738137431792,0.4081279804544595,0.6137431860233933
61,0.6864738352479894,0.4226479515290158,0.6055888500591876,0.6975680180696495,0.41331729848834575,0.6099731285150265
62,0.6919181251990181,0.41806908516252006,0.603894410136456,0.7041494208953146,0.40778207455393645,0.6119360998292367
63,0.6877797990623032,0.4215495835436567,0.6075592353161581,0.6861524514674208,0.4229182481878676,0.6076264328752674
64,0.7056141996778561,0.4065501368059352,0.6087460140966826,0.6900598149225776,0.41963199869207934,0.6090869777952661
65,0.6816220531748244,0.4267284949887161,0.6062810952902477,0.6879483543901499,0.4214078217476258,0.6047403287497318
66,0.7071377544054712,0.4052687661290346,0.6129119408884136,0.6962667423693862,0.41441172358162137,0.6103543114662184
67,0.6861973746818087,0.42288046596148243,0.6044189468110489,0.6891140585743932,0.4204274177407623,0.6072214700796958
68,0.701571395043258,0.4099502977698414,0.6128138431713,0.7007036603332312,0.41068009748927625,0.6100601614426737
69,0.6804677073518192,0.4276993461578875,0.6051548403341395,0.6847956522053591,0.424059370825167,0.6021870846891503
70,0.696793123762388,0.41396901570271616,0.6100905976512038,0.6955680463205538,0.41499935500228036,0.606938702157316
71,0.6881944446265746,0.4212008499814591,0.6052371170676667,0.6865878625459795,0.422552049994688,0.6068375447608214
72,0.6965921604449403,0.41413803391876225,0.6131282097987099,0.6934179935515057,0.41680763567780266,0.6116237188539085
73,0.6845163405227201,0.42429428316101037,0.6019856412410551,0.6973685992887274,0.4134850176871808,0.6074639236404425
74,0.6826695048603727,0.42584754607956044,0.609572698240197,0.6887183138878437,0.42076025490617064,0.607759724286805
75,0.6984443806114771,0.41258024241607083,0.6145306538259452,0.6894148868092242,0.42017440912091475,0.6095857741061778
76,0.6918915300013004,0.41809145279125304,0.6074160740481513,0.6881546718212199,0.42123430050712507,0.6073264538479048
77,0.6891851890002152,0.4203675941976813,0.6060636765015929,0.6919500511442227,0.41804223416119,0.606181251426494
78,0.6884988754248841,0.42094481146112983,0.6068040581684878,0.6852432216853572,0.4236829469283747,0.604484860977584
79,0.688249413774655,0.42115461872162463,0.6043249527710991,0.6932134086179979,0.4169796998183163,0.60790704437922
80,0.690793029493764,0.41901533580864947,0.6058581347713063,0.6996046459673105,0.4116044126821986,0.6099759038386909
81,0.6899483246419432,0.41972576649298265,0.6097793616723076,0.6964095672391261,0.4142916021336027,0.6105110453021102
82,0.6812263533000996,0.42706129446558116,0.6027816229237926,0.7048844755563444,0.4071638640810925,0.6143185505272838
83,0.6933682402425672,0.4168494802075705,0.6107192486896432,0.7014851173631006,0.4100228607617845,0.6107765423718184
84,0.6896026602021339,0.4200164841608096,0.6054271094274949,0.6917473123132863,0.41821274565534394,0.6075947172262975
85,0.6902052159485866,0.41950971059323905,0.6062699665661474,0.7032675623271024,0.4085237530049951,0.6085852172486421
86,0.6897681359450096,0.4198773124193447,0.6078852958175195,0.6974619314321555,0.4134065216084818,0.6105672999091932
87,0.6985167857068625,0.4125193468247256,0.6090674082238478,0.6866996279651516,0.4224580507912312,0.6030363725448677
88,0.6949755002555066,0.41549771002602987,0.6096856314968749,0.6980911796520781,0.4128772985993663,0.6128712121489996
89,0.6826844160460006,0.42583500517395656,0.6038612536145019,0.694426866150356,0.41595913332901024,0.6096800932155179
