,MSE,R2,MAE,NEW_MSE,NEW_R2,NEW_MAE
0,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
1,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
2,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
3,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
4,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
5,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
6,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
7,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
8,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
9,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
10,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
11,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
12,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
13,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
14,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
15,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
16,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
17,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
18,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
19,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
20,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
21,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
22,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
23,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
24,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
25,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
26,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
27,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
28,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
29,0.1854238010055301,0.8068590677118537,0.3176188930655341,0.18677789978402656,0.805448612856162,0.3140695446882128
30,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
31,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
32,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
33,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
34,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
35,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
36,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
37,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
38,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
39,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
40,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
41,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
42,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
43,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
44,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
45,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
46,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
47,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
48,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
49,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
50,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
51,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
52,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
53,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
54,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
55,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
56,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
57,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
58,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
59,0.18542706318816957,0.80685566976082,0.31761867887751116,0.18557431010662373,0.8067022945902509,0.31479107062876643
60,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
61,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
62,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
63,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
64,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
65,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
66,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
67,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
68,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
69,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
70,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
71,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
72,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
73,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
74,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
75,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
76,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
77,0.18542706318816954,0.80685566976082,0.31761867887751116,0.1827914333257289,0.8096009915913389,0.3125083006926983
