,MSE,R2,MAE,NEW_MSE,NEW_R2,NEW_MAE
0,0.17332295881129026,0.8194635334287306,0.3202834291459272,0.17622669261490267,0.8164389494707651,0.3230851835514528
1,0.16812827873210312,0.8248744102848411,0.3122920216913602,0.18007351782904693,0.8124320236921958,0.32405429950042663
2,0.17643919620611653,0.8162176017176771,0.3225687810705125,0.1835853629047874,0.8087740195508621,0.3307634492286351
3,0.16970407491430026,0.8232330312273781,0.3157948664086416,0.176387836470069,0.8162710989885156,0.32272494470064633
4,0.17277851847559536,0.8200306327624793,0.3187533254570922,0.17840594745072916,0.8141689964852128,0.32316572063626553
5,0.17415793260178777,0.8185938089626248,0.31773630377177864,0.1840149638325648,0.808326539112791,0.33056694092959105
6,0.16902921278017008,0.8239359803689934,0.3151914229988775,0.1876334311668134,0.8045574752137603,0.334548182750529
7,0.1705782528978779,0.8223224709335089,0.3194294630859626,0.17781528243162534,0.8147842443220118,0.32808591096620354
8,0.17110340093257415,0.8217754668247564,0.31777843011814394,0.1824479770810786,0.8099587421008863,0.32932443324370436
9,0.1787818553497848,0.8137774437196865,0.32037529239639484,0.17868811257127756,0.813875087967825,0.32628356291263194
10,0.17407495666861894,0.8186802382613598,0.3218779451612529,0.18006897734989052,0.8124367531410182,0.325911724361621
11,0.17338588492633114,0.819397988399137,0.31989838599090575,0.17399691227097946,0.8187615307795706,0.3205718479650803
12,0.1618538004176623,0.8314100253714756,0.30899358755064005,0.17313460133676142,0.8196597301307541,0.320437958869809
13,0.15886685933392022,0.8345212796035388,0.3081114525226444,0.17152206538774534,0.8213393780230537,0.31692295396147047
14,0.17076171425868422,0.8221313741159869,0.3161677931917094,0.17656280230706317,0.8160888512690083,0.3232104793879519
15,0.17422557012710055,0.8185233564391313,0.3200569277307219,0.1798169786684758,0.8126992397258033,0.3266153976577496
16,0.1681817538261481,0.8248187096171704,0.3170687023300148,0.18478555103926483,0.807523880928112,0.3331134233626272
17,0.1741990168295904,0.8185510148551957,0.3193879414674016,0.18969664394737626,0.8024083938240695,0.3363692593817222
18,0.1663319587509567,0.8267454910952065,0.314178755127699,0.17520248067658584,0.8175057879648226,0.3211577049599896
19,0.1763731045059565,0.8162864440805032,0.3210624292683903,0.18292303088017173,0.8094639170938144,0.3282573217530569
20,0.1758849220702718,0.8167949441233431,0.31854125847126985,0.1816416728081551,0.810798603856151,0.3268172277990843
21,0.18187598556316412,0.8105545392662546,0.32104383963844785,0.18476337312431082,0.8075469818630903,0.3285327647202477
22,0.16496615016387514,0.8281681431086242,0.3093678949773685,0.18377874610042047,0.8085725879628411,0.32751925801045384
23,0.1668318545778339,0.8262247901629289,0.3094575648658619,0.17917427678883577,0.8133686901390936,0.32449626760841793
24,0.17640407436556668,0.8162541852899623,0.31927258832623845,0.18725566223061005,0.8049509664707195,0.3295600818647649
25,0.17126156844220894,0.8216107165602117,0.3153583716008014,0.18004447799367243,0.8124622721330502,0.32407839372768277
26,0.17264503898916045,0.8201696675159014,0.3188255281276356,0.1794505442884888,0.8130809246949892,0.32442240448766907
27,0.16677419790497935,0.826284846442044,0.3150355940067582,0.17372362975650604,0.8190461870067497,0.32300567438851513
28,0.16381527384163916,0.8293669176166409,0.30802341394217475,0.18516110649907672,0.8071326952699569,0.3289456857151633
29,0.16948568923252283,0.8234605058770625,0.31409747969888724,0.17806528377462438,0.814523838202634,0.325788603081442
30,0.17247032050789912,0.8203516575850067,0.3174545365562922,0.17753720941231346,0.8150738904294846,0.3245804800513425
31,0.16454361825810107,0.8286082603198999,0.30787278255657263,0.18196385872382678,0.8104630089228928,0.3270221507155978
32,0.17590212717298523,0.816777022963491,0.318314618991009,0.18481451081273664,0.8074937158812472,0.32950375648489755
33,0.1681100463107827,0.8248934015191519,0.31619387749392097,0.17744493646283438,0.8151700036759542,0.3227752492766252
34,0.172422585255679,0.8204013795250533,0.3166508030792875,0.18225781322403056,0.8101568203650498,0.3298762642960567
35,0.16789137944187008,0.8251211690586657,0.30989207528546187,0.1840626984790995,0.8082768178036378,0.3279153972273489
36,0.17613178949814212,0.8165378023491378,0.32170894835040803,0.18249998044775995,0.8099045744122266,0.331213791250259
37,0.17018207385291367,0.8227351385073719,0.3146349398611435,0.19494008329476584,0.7969467283935299,0.33805610790159385
38,0.1684766755049786,0.8245115136278076,0.31273519004098715,0.184572703704741,0.8077455867307224,0.3269500650848668
39,0.1708379256058012,0.8220519909378119,0.31506823488138475,0.1877617477257745,0.8044238182630812,0.3335795895059269
40,0.16069030934740677,0.8326219396392205,0.3092216624335618,0.1797287089872403,0.8127911830924809,0.324198153726094
41,0.16696756503932703,0.8260834315837611,0.3135736786801765,0.17609243988811485,0.8165787896459391,0.32158581766695576
42,0.17022355640618406,0.8226919294966145,0.3161335498146985,0.18247776059458298,0.8099277190308497,0.32933939265223544
43,0.17892199490656494,0.813631471711238,0.32246095009696135,0.187137639382552,0.805073901297757,0.3318052580503019
44,0.1806196723297565,0.8118631388518011,0.3280858113564444,0.18142530886038258,0.8110239726295216,0.3245065032905005
45,0.179283840817489,0.8132545661780672,0.32671599204353824,0.1807849682925401,0.8116909634558576,0.32389757506084965
46,0.1619276212841941,0.8313331321630151,0.30808468644244713,0.18451918257634334,0.807801335348644,0.3272626543907332
47,0.17214484586783468,0.82069067811569,0.3176264446928573,0.19289516209000995,0.7990767569324797,0.3368384558333017
48,0.17191652255090692,0.8209285039937887,0.3175473226939124,0.1814709940982195,0.8109763860231648,0.32326724962584535
49,0.16323282970677327,0.8299736024251916,0.3135115751158736,0.18165098654187808,0.8107889024952438,0.32545545707784884
50,0.17782691681649374,0.8147721257270532,0.3193315401651873,0.1819305881920183,0.8104976641370366,0.32591351384377903
51,0.17050374264416365,0.8224000822206756,0.3179851907854665,0.17314865194190154,0.8196450947551375,0.3174812363398581
52,0.16829583399614498,0.824699881558047,0.3126910971548405,0.1829907184261968,0.8093934124678026,0.3257811984167278
53,0.1707665172470832,0.8221263712325808,0.3136128974285046,0.18573739525247543,0.8065324220229682,0.3313050907196104
54,0.1687797179050525,0.8241958589418628,0.31119203670702406,0.1815053428550847,0.810940607709443,0.3270854458362224
55,0.17502219698875982,0.8176935748581677,0.3195183346222718,0.17849559918598154,0.8140756135449754,0.3260145718084946
56,0.1803547344010616,0.8121391032008713,0.32489715047901685,0.1769030736401265,0.8157344182235071,0.32135195237956654
57,0.16784448818954947,0.8251700118724805,0.3115405505582326,0.1773339408174304,0.8152856188360199,0.3234340251890416
58,0.17125251815758377,0.8216201435075642,0.3173477775166828,0.18419651634158912,0.8081374305913279,0.3264840542432777
59,0.17806017668890017,0.814529157839556,0.3182650129007899,0.18077095851669836,0.811705556302906,0.3253650788036684
60,0.1673716845363816,0.8256624930850697,0.310928575960457,0.17022334483091817,0.8226921498774064,0.3165259564181705
61,0.1637268733513198,0.8294589972365303,0.31164307123732526,0.17256513896378295,0.8202528928910019,0.31945241734130525
62,0.1710979194636126,0.8217811764263275,0.31768516878055164,0.17471802872835582,0.8180104022614909,0.31760030877550327
63,0.1754765198827114,0.8172203435533308,0.3186704252810929,0.18007871285656976,0.8124266124534358,0.32411808534241915
64,0.1724222898195979,0.8204016872568538,0.32145971291516434,0.16553031678586924,0.8275804965025957,0.3116841510150473
65,0.17194999585230133,0.8208936375710154,0.319122374707283,0.17619383243071543,0.8164731772590785,0.32066884223398945
66,0.1708586816921666,0.8220303710063386,0.3175084115072087,0.18380540784695434,0.8085448165842261,0.3282326982715713
67,0.1741534036033217,0.8185985264529433,0.32249027507246897,0.17790181046808204,0.8146941150854214,0.321013604678353
68,0.1658478547558702,0.8272497429573104,0.3116971862050438,0.17426887354396783,0.8184782507824699,0.3200863551935835
69,0.16962459163422328,0.8233158225127047,0.31548821848097397,0.17172236401263757,0.8211307431933397,0.31973887290347
70,0.18568254324219793,0.8065895569125854,0.32892575161972687,0.1738525197397888,0.8189119327664697,0.3173119278611786
71,0.17149401961442803,0.8213685910300995,0.315141219542534,0.17416490502852483,0.8185865463512825,0.3177662784898518
72,0.166377158491049,0.8266984101924676,0.30978778333461393,0.1717776552346449,0.8210731508124913,0.316027052782126
73,0.17244551880032735,0.8203774915119177,0.3156522870631786,0.173065774572961,0.8197314213875113,0.3184305109611268
74,0.17128387616207136,0.8215874804179899,0.31838013749760136,0.17612684770161058,0.8165429498177157,0.3197163498707347
75,0.1739806634839402,0.8187784558229593,0.3201416255375286,0.17343758186985353,0.8193441398866256,0.31714241641856067
76,0.17171188453830702,0.8211416588116751,0.31484175092841166,0.1666758819262246,0.8263872542219112,0.31264426136431184
77,0.1747906726950318,0.8179347349341424,0.31764457186479084,0.17939683728048356,0.8131368669286199,0.32598691124189716
78,0.1805436435000122,0.8119423319164344,0.32198570075735,0.17490374968840114,0.817816951802736,0.32023530703786846
79,0.16537592732126835,0.8277413114840964,0.31112564998576653,0.16950074367051837,0.8234448248901893,0.3144530097766759
80,0.1707729000408807,0.8221197227940418,0.31595039451362605,0.16722210586529085,0.8258182970532131,0.3141880047117565
81,0.17227292886195275,0.8205572644505613,0.31674661176146696,0.1691805770572784,0.8237783164799064,0.3152927112791922
82,0.17241582955917512,0.8204084163860924,0.315556116745617,0.17506491568513052,0.8176490782574162,0.3193812923775277
83,0.16772593978751582,0.8252934941264625,0.3130964761706511,0.1689023654484603,0.8240681069448258,0.31535454502972227
84,0.16603831549102802,0.8270513554593021,0.31450098845999425,0.17819238537986923,0.8143914467706863,0.32167509097371166
85,0.1736287824010248,0.8191449818031209,0.31854771374230995,0.16606096792021244,0.8270277602613418,0.30961323003709584
86,0.16769371759570006,0.8253270573698752,0.31400834751573276,0.1662852913335001,0.8267941007584005,0.3141423417324785
87,0.17309371848511146,0.8197023144809802,0.31994119486267014,0.17290623850862918,0.8198975971644694,0.31484795571356183
88,0.16876919907891436,0.824206815549784,0.3121639397072588,0.1680819095159372,0.8249227093359403,0.31618473308561773
89,0.17281057176249687,0.8199972454536145,0.31393941562463384,0.17166608693370225,0.821189362461379,0.31761389487741665
