,MSE,R2,MAE,NEW_MSE,NEW_R2,NEW_MAE
0,0.23922256934492309,0.7508212547845128,0.3593666872147699,0.2690011273159064,0.7198033465250396,0.38485914203040267
1,0.28928313715551657,0.6986772221124415,0.38976381434356083,0.28307700845481176,0.7051416429508355,0.3829541256475405
2,0.24110836133233401,0.7488569782430174,0.36494031772184654,0.25981644155399813,0.7293702886393141,0.37626127472642945
3,0.26059445091300376,0.728559899400649,0.3777211902113875,0.2625961436514883,0.7264748984484044,0.3836327745495354
4,0.25409333076240803,0.7353315889032597,0.37014096449758466,0.26817260656416386,0.7206663493841325,0.37509586784676757
5,0.33870107590806514,0.6472025640013122,0.41827241336533366,0.3109458170059581,0.6761129657468354,0.38329679861512805
6,0.24516506481374678,0.7446314392983527,0.3691659546545646,0.28070886280290813,0.7076083481770385,0.37574578314943646
7,0.2664333100679274,0.7224780334559016,0.3761899262554401,0.3145196111288477,0.6723904343082732,0.39765483930479917
8,0.25310137177298364,0.7363648321167526,0.36653572368142623,0.31420002318179596,0.6727233231483621,0.39568231178427005
9,0.2442558710774644,0.7455784726614045,0.3531409743720175,0.2712498334937878,0.7174610517102269,0.37164451468827064
10,0.2707493964309948,0.7179823164040539,0.3703887798611513,0.2981167741517798,0.6894759390209442,0.3844944343329903
11,0.27905908349376174,0.7093267894564766,0.37945976238847035,0.3218641474461917,0.6647402266010454,0.39675774081636833
12,0.2594399448305394,0.7297624547354565,0.37866156357365716,0.22620678110441156,0.7643787455791412,0.3467590346289605
13,0.25999607717900614,0.7291831767804369,0.36065662229451717,0.272000495279509,0.7166791482202701,0.3932839164952392
14,0.23739443472761207,0.7527254743206291,0.3360053531609541,0.2452403964848779,0.7445529724072946,0.3584293213809345
15,0.24226157255438238,0.7476557716592687,0.3596030283627653,0.26504009043821075,0.7239292373289017,0.3740399143418081
16,0.2871493598707276,0.7008998048221289,0.39087398292236947,0.28841455683270817,0.6995819517771589,0.3784124623884516
17,0.25759632156533324,0.7316828075396762,0.35924161819704714,0.27286106798119136,0.7157827594449171,0.3832408578000443
18,0.2942386780439289,0.6935154371528536,0.3777157658475731,0.24474001745702548,0.7450741766508315,0.3596856883864238
19,0.27655577702313155,0.7119342807435636,0.37084749557167385,0.24332855430259054,0.7465443833236514,0.379091833936384
